lookback_period,body_multiplier,backcandles,test_candles,Strategy Total Return,Buy and Hold Total Return,Strategy Total Return Improvement,Strategy Sharpe Ratio,Buy and Hold Sharpe Ratio,Strategy Sharpe Ratio Improvement,Strategy Max Drawdown,Buy and Hold Max Drawdown,Strategy Max Drawdown Improvement,Buy Signals,Sell Signals,Hold Signals,Average Gap between Portfolio and Buy and Hold Value,Standard Deviation of Gap between Portfolio and Buy and Hold Value
10.0,1.0,30.0,5.0,4.205822464981456,4.040806597968034,4.083735833741769,0.14921806666091234,0.11742297127692154,27.077406608122377,0.28366456380597843,0.531680122028708,-46.647513786369835,12,5,349,12.80394590273666,8.98212268077134
10.0,1.0,45.0,5.0,4.205822464981456,4.040806597968034,4.083735833741769,0.14921806666091234,0.11742297127692154,27.077406608122377,0.28366456380597843,0.531680122028708,-46.647513786369835,14,6,346,12.80394590273666,8.98212268077134
10.0,1.5,30.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,11,5,350,12.430956224936837,9.099476249812039
10.0,2.0,45.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,10,5,351,12.430956224936837,9.099476249812039
30.0,1.5,45.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,10,5,351,12.430956224936837,9.099476249812039
10.0,2.0,30.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,9,5,352,12.430956224936837,9.099476249812039
50.0,1.0,30.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,11,5,350,12.430956224936837,9.099476249812039
30.0,1.0,30.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,11,5,350,12.430956224936837,9.099476249812039
10.0,1.5,45.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,13,5,348,12.430956224936837,9.099476249812039
30.0,1.0,45.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,13,6,347,12.430956224936837,9.099476249812039
30.0,1.5,30.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,9,5,352,12.430956224936837,9.099476249812039
50.0,1.0,45.0,5.0,4.178358918999385,4.040806597968034,3.404080786754826,0.1485948880531446,0.11742297127692154,26.546693919633114,0.28366456380597843,0.531680122028708,-46.647513786369835,12,6,348,12.430956224936837,9.099476249812039
30.0,2.0,45.0,10.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,4,2,360,-49.198693854063464,33.72839307360963
50.0,1.0,30.0,15.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,4,2,360,-49.198693854063464,33.72839307360963
30.0,2.0,30.0,15.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,2,2,362,-49.198693854063464,33.72839307360963
30.0,2.0,45.0,15.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,2,2,362,-49.198693854063464,33.72839307360963
30.0,2.0,60.0,10.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,6,2,358,-49.198693854063464,33.72839307360963
30.0,2.0,30.0,10.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,3,2,361,-49.198693854063464,33.72839307360963
30.0,2.0,60.0,15.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,3,2,361,-49.198693854063464,33.72839307360963
30.0,1.5,60.0,15.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,5,2,359,-49.198693854063464,33.72839307360963
30.0,1.5,60.0,10.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,8,2,356,-49.198693854063464,33.72839307360963
50.0,1.0,30.0,10.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,6,2,358,-49.198693854063464,33.72839307360963
30.0,1.5,45.0,15.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,4,2,360,-49.198693854063464,33.72839307360963
50.0,1.0,45.0,15.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,4,2,360,-49.198693854063464,33.72839307360963
50.0,1.0,45.0,10.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,7,2,357,-49.198693854063464,33.72839307360963
50.0,1.0,60.0,10.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,9,2,355,-49.198693854063464,33.72839307360963
50.0,1.0,60.0,15.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,5,2,359,-49.198693854063464,33.72839307360963
50.0,1.5,30.0,10.0,2.497019550994476,4.040806597968034,-38.20492294161935,0.08813479963905671,0.11742297127692154,-24.942454887122388,0.6053177308561578,0.531680122028708,13.849983434865711,3,2,361,-49.198693854063464,33.72839307360963
