lookback_period,body_multiplier,backcandles,test_candles,Strategy Total Return,Buy and Hold Total Return,Strategy Total Return Improvement,Strategy Sharpe Ratio,Buy and Hold Sharpe Ratio,Strategy Sharpe Ratio Improvement,Strategy Max Drawdown,Buy and Hold Max Drawdown,Strategy Max Drawdown Improvement,Buy Signals,Sell Signals,Hold Signals,Average Gap between Portfolio and Buy and Hold Value,Standard Deviation of Gap between Portfolio and Buy and Hold Value
50.0,2.0,60.0,10.0,1.8159379774025877,1.9470477967225222,-6.733775079411634,0.07942688670915889,0.08029325592200931,-1.0790062040726658,0.5798032247556947,0.5978854154738731,-3.0243572179874616,12,6,832,124.31251691031434,111.02087039125661
50.0,2.0,45.0,10.0,1.8159379774025877,1.9470477967225222,-6.733775079411634,0.07942688670915889,0.08029325592200931,-1.0790062040726658,0.5798032247556947,0.5978854154738731,-3.0243572179874616,11,6,833,124.31251691031434,111.02087039125661
30.0,2.0,60.0,10.0,1.8159379774025877,1.9470477967225222,-6.733775079411634,0.07942688670915889,0.08029325592200931,-1.0790062040726658,0.5798032247556947,0.5978854154738731,-3.0243572179874616,11,6,833,124.31251691031434,111.02087039125661
50.0,2.0,30.0,10.0,1.7336366649242616,1.9470477967225222,-10.960754643902265,0.07739985108911919,0.08029325592200931,-3.603546524132177,0.5798032247556951,0.5978854154738731,-3.0243572179873874,9,5,836,60.84260236699836,69.11623568386489
50.0,1.0,60.0,15.0,1.7187807036658436,1.9470477967225222,-11.723753954110528,0.07712075930036054,0.08029325592200931,-3.951137097653992,0.4991946465833084,0.5978854154738731,-16.50663594333442,8,5,837,-65.88128131803305,59.08129730274156
10.0,1.0,60.0,15.0,1.7187807036658436,1.9470477967225222,-11.723753954110528,0.07712075930036054,0.08029325592200931,-3.951137097653992,0.4991946465833084,0.5978854154738731,-16.50663594333442,8,5,837,-65.88128131803305,59.08129730274156
50.0,1.0,45.0,15.0,1.7187807036658436,1.9470477967225222,-11.723753954110528,0.07712075930036054,0.08029325592200931,-3.951137097653992,0.4991946465833084,0.5978854154738731,-16.50663594333442,8,5,837,-65.88128131803305,59.08129730274156
10.0,1.5,45.0,15.0,1.7187807036658436,1.9470477967225222,-11.723753954110528,0.07712075930036054,0.08029325592200931,-3.951137097653992,0.4991946465833084,0.5978854154738731,-16.50663594333442,8,5,837,-65.88128131803305,59.08129730274156
10.0,1.5,60.0,15.0,1.7187807036658436,1.9470477967225222,-11.723753954110528,0.07712075930036054,0.08029325592200931,-3.951137097653992,0.4991946465833084,0.5978854154738731,-16.50663594333442,8,5,837,-65.88128131803305,59.08129730274156
30.0,1.0,45.0,15.0,1.7187807036658436,1.9470477967225222,-11.723753954110528,0.07712075930036054,0.08029325592200931,-3.951137097653992,0.4991946465833084,0.5978854154738731,-16.50663594333442,8,5,837,-65.88128131803305,59.08129730274156
30.0,1.0,60.0,15.0,1.7187807036658436,1.9470477967225222,-11.723753954110528,0.07712075930036054,0.08029325592200931,-3.951137097653992,0.4991946465833084,0.5978854154738731,-16.50663594333442,8,5,837,-65.88128131803305,59.08129730274156
10.0,1.0,45.0,15.0,1.7187807036658436,1.9470477967225222,-11.723753954110528,0.07712075930036054,0.08029325592200931,-3.951137097653992,0.4991946465833084,0.5978854154738731,-16.50663594333442,8,5,837,-65.88128131803305,59.08129730274156
30.0,2.0,30.0,15.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,6,5,839,-1.5977217342521017,46.426070304092576
30.0,1.0,30.0,15.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,6,5,839,-1.5977217342521017,46.426070304092576
50.0,1.5,30.0,15.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,6,5,839,-1.5977217342521017,46.426070304092576
50.0,1.0,30.0,15.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,6,5,839,-1.5977217342521017,46.426070304092576
30.0,1.5,30.0,15.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,6,5,839,-1.5977217342521017,46.426070304092576
30.0,2.0,30.0,10.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,9,6,835,-1.5977217342521017,46.426070304092576
10.0,2.0,30.0,15.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,6,5,839,-1.5977217342521017,46.426070304092576
10.0,1.5,30.0,15.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,6,5,839,-1.5977217342521017,46.426070304092576
30.0,2.0,45.0,10.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,11,7,832,-1.5977217342521017,46.426070304092576
10.0,1.0,30.0,15.0,1.6534787944574418,1.9470477967225222,-15.07764743933081,0.0765313737815799,0.08029325592200931,-4.685178222294803,0.5798032247556951,0.5978854154738731,-3.0243572179873874,6,5,839,-1.5977217342521017,46.426070304092576
30.0,1.5,60.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
30.0,2.0,60.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
50.0,1.5,45.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
50.0,2.0,45.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
30.0,1.5,45.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
30.0,2.0,45.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
50.0,2.0,60.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
50.0,1.5,60.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
10.0,2.0,60.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
10.0,2.0,45.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,8,4,838,-77.69861840089035,70.57325500093543
50.0,2.0,30.0,15.0,1.541396438727209,1.9470477967225222,-20.834175651884284,0.0724099531766836,0.08029325592200931,-9.818138092423286,0.5798032247556953,0.5978854154738731,-3.02435721798735,6,4,840,-77.69861840089035,70.57325500093543
10.0,2.0,60.0,10.0,1.3804801330813397,1.9470477967225222,-29.098806130742627,0.06852394247036452,0.08029325592200931,-14.657910326960211,0.5798032247556949,0.5978854154738731,-3.0243572179874243,12,8,830,-147.00032643351835,173.30313567785007
10.0,1.0,60.0,10.0,1.3310043802013136,1.9470477967225222,-31.6398712737406,0.06775386127985683,0.08029325592200931,-15.616996095328705,0.4991946465833081,0.5978854154738731,-16.506635943334473,14,10,826,-256.1275709009999,249.8133422432244
10.0,1.5,60.0,10.0,1.3310043802013136,1.9470477967225222,-31.6398712737406,0.06775386127985683,0.08029325592200931,-15.616996095328705,0.4991946465833081,0.5978854154738731,-16.506635943334473,14,10,826,-256.1275709009999,249.8133422432244
30.0,1.0,60.0,10.0,1.3310043802013136,1.9470477967225222,-31.6398712737406,0.06775386127985683,0.08029325592200931,-15.616996095328705,0.4991946465833081,0.5978854154738731,-16.506635943334473,14,10,826,-256.1275709009999,249.8133422432244
50.0,1.0,60.0,10.0,1.3310043802013136,1.9470477967225222,-31.6398712737406,0.06775386127985683,0.08029325592200931,-15.616996095328705,0.4991946465833081,0.5978854154738731,-16.506635943334473,14,10,826,-256.1275709009999,249.8133422432244
10.0,2.0,45.0,10.0,1.2843839012752727,1.9470477967225222,-34.03429009615048,0.06625889082699267,0.08029325592200931,-17.47888404058311,0.5798032247556949,0.5978854154738731,-3.0243572179874243,11,9,830,-212.6280741137914,207.49301087515465
10.0,2.0,30.0,10.0,1.2843839012752727,1.9470477967225222,-34.03429009615048,0.06625889082699267,0.08029325592200931,-17.47888404058311,0.5798032247556949,0.5978854154738731,-3.0243572179874243,9,7,834,-212.6280741137914,207.49301087515465
50.0,1.0,45.0,10.0,1.2376482341813748,1.9470477967225222,-36.43462496068582,0.06545836157741511,0.08029325592200931,-18.475890875572013,0.49919464658330803,0.5978854154738731,-16.506635943334487,12,11,827,-310.2514538838416,279.10860709972263
30.0,1.0,30.0,10.0,1.2376482341813748,1.9470477967225222,-36.43462496068582,0.06545836157741511,0.08029325592200931,-18.475890875572013,0.49919464658330803,0.5978854154738731,-16.506635943334487,10,9,831,-310.2514538838416,279.10860709972263
10.0,1.0,30.0,10.0,1.2376482341813748,1.9470477967225222,-36.43462496068582,0.06545836157741511,0.08029325592200931,-18.475890875572013,0.49919464658330803,0.5978854154738731,-16.506635943334487,10,9,831,-310.2514538838416,279.10860709972263
30.0,1.0,45.0,10.0,1.2376482341813748,1.9470477967225222,-36.43462496068582,0.06545836157741511,0.08029325592200931,-18.475890875572013,0.49919464658330803,0.5978854154738731,-16.506635943334487,12,11,827,-310.2514538838416,279.10860709972263
10.0,1.5,45.0,10.0,1.2376482341813748,1.9470477967225222,-36.43462496068582,0.06545836157741511,0.08029325592200931,-18.475890875572013,0.49919464658330803,0.5978854154738731,-16.506635943334487,12,11,827,-310.2514538838416,279.10860709972263
10.0,1.5,30.0,10.0,1.2376482341813748,1.9470477967225222,-36.43462496068582,0.06545836157741511,0.08029325592200931,-18.475890875572013,0.49919464658330803,0.5978854154738731,-16.506635943334487,10,9,831,-310.2514538838416,279.10860709972263
10.0,1.0,45.0,10.0,1.2376482341813748,1.9470477967225222,-36.43462496068582,0.06545836157741511,0.08029325592200931,-18.475890875572013,0.49919464658330803,0.5978854154738731,-16.506635943334487,12,11,827,-310.2514538838416,279.10860709972263
