lookback_period,body_multiplier,backcandles,test_candles,Strategy Total Return,Buy and Hold Total Return,Strategy Total Return Improvement,Strategy Sharpe Ratio,Buy and Hold Sharpe Ratio,Strategy Sharpe Ratio Improvement,Strategy Max Drawdown,Buy and Hold Max Drawdown,Strategy Max Drawdown Improvement,Buy Signals,Sell Signals,Hold Signals,Average Gap between Portfolio and Buy and Hold Value,Standard Deviation of Gap between Portfolio and Buy and Hold Value
50.0,1.5,30.0,10.0,1.124351364591348,0.7320498803147943,53.58944722562583,0.0807860600291829,0.056639771413549735,42.63133132959066,0.5566065940731814,0.838015349610509,-33.58038199039197,20,20,2682,5262.281231857147,7251.186493399441
10.0,2.0,30.0,10.0,1.109110664601412,0.7320498803147943,51.50752625278414,0.07997400762610776,0.056639771413549735,41.19761720467653,0.5566065940731819,0.838015349610509,-33.580381990391906,24,19,2679,5015.621406946703,6828.887012845162
50.0,2.0,30.0,10.0,1.0911825751820161,0.7320498803147943,49.05850059189797,0.07931805049373261,0.056639771413549735,40.039496124727705,0.5566065940731814,0.838015349610509,-33.58038199039197,17,16,2689,4689.621720796535,6288.946018662895
30.0,2.0,30.0,10.0,1.0572582843202833,0.7320498803147943,44.42435040978951,0.07795611216564939,0.056639771413549735,37.634934287535316,0.556606594073181,0.838015349610509,-33.58038199039201,18,18,2686,3299.2387587268267,4861.031338146645
30.0,1.0,60.0,15.0,1.0259663307829188,0.7320498803147943,40.149784648791304,0.08035098758985257,0.056639771413549735,41.86319186067634,0.661000655484226,0.838015349610509,-21.123084942126123,27,19,2676,5183.85493764482,7945.52602271513
50.0,1.0,60.0,15.0,1.0259663307829188,0.7320498803147943,40.149784648791304,0.08035098758985257,0.056639771413549735,41.86319186067634,0.661000655484226,0.838015349610509,-21.123084942126123,27,19,2676,5183.85493764482,7945.52602271513
10.0,1.0,60.0,15.0,1.0259663307829188,0.7320498803147943,40.149784648791304,0.08035098758985257,0.056639771413549735,41.86319186067634,0.661000655484226,0.838015349610509,-21.123084942126123,26,19,2677,5183.85493764482,7945.52602271513
10.0,1.5,60.0,15.0,0.9899050954385651,0.7320498803147943,35.22372205195751,0.07843461208117657,0.056639771413549735,38.47974686990514,0.7037020990899878,0.838015349610509,-16.027540615210338,26,18,2678,4790.583380554639,7508.858016266379
30.0,1.5,60.0,15.0,0.9899050954385651,0.7320498803147943,35.22372205195751,0.07843461208117657,0.056639771413549735,38.47974686990514,0.7037020990899878,0.838015349610509,-16.027540615210338,25,18,2679,4790.583380554639,7508.858016266379
10.0,1.5,30.0,10.0,0.9873612865943118,0.7320498803147943,34.87623086144472,0.07615946766590473,0.056639771413549735,34.462879643058315,0.5566065940731811,0.838015349610509,-33.580381990392,26,21,2675,1216.9394126016925,2808.950454906852
