lookback_period,body_multiplier,backcandles,test_candles,Strategy Total Return,Buy and Hold Total Return,Strategy Total Return Improvement,Strategy Sharpe Ratio,Buy and Hold Sharpe Ratio,Strategy Sharpe Ratio Improvement,Strategy Max Drawdown,Buy and Hold Max Drawdown,Strategy Max Drawdown Improvement,Buy Signals,Sell Signals,Hold Signals,Average Gap between Portfolio and Buy and Hold Value,Standard Deviation of Gap between Portfolio and Buy and Hold Value
50.0,1.5,30.0,10.0,1.0333816793762853,0.8488701701189316,21.73612829762914,0.0784599402769511,0.06255569003474157,25.424146441957223,0.5566065940731814,0.838015349610509,-33.58038199039197,32,24,3397,10019.883478746176,11947.003144041757
10.0,2.0,30.0,10.0,1.021845418862306,0.8488701701189316,20.377114761747325,0.07778974564114198,0.06255569003474157,24.352789647016717,0.5566065940731819,0.838015349610509,-33.580381990391906,35,23,3395,9329.348310912,10951.388841313252
50.0,2.0,30.0,10.0,1.00825051266207,0.8488701701189316,18.775585260677527,0.07725294067048034,0.06255569003474157,23.494666316647393,0.5566065940731814,0.838015349610509,-33.58038199039197,28,20,3405,8517.665722451255,9824.389687017238
30.0,2.0,30.0,10.0,0.9824518848382784,0.8488701701189316,15.736412872257155,0.07613662519276955,0.06255569003474157,21.710151627270893,0.556606594073181,0.838015349610509,-33.58038199039201,29,22,3402,6452.602087243593,7871.699695509063
10.0,1.5,30.0,10.0,0.9289809484614966,0.8488701701189316,9.437341676329725,0.07469524574209405,0.06255569003474157,19.405997600874567,0.5566065940731811,0.838015349610509,-33.580381990392,38,25,3390,3113.572028211695,4587.317425794735
10.0,1.0,30.0,10.0,0.9003961500227424,0.8488701701189316,6.069948234438692,0.07333846738843819,0.06255569003474157,17.23708482427128,0.5566065940731811,0.838015349610509,-33.580381990392,39,27,3387,2472.0610432791163,3570.488186856861
50.0,1.0,30.0,10.0,0.9003961500227424,0.8488701701189316,6.069948234438692,0.07333846738843819,0.06255569003474157,17.23708482427128,0.5566065940731811,0.838015349610509,-33.580381990392,39,27,3387,2472.0610432791163,3570.488186856861
30.0,1.0,30.0,10.0,0.9003961500227424,0.8488701701189316,6.069948234438692,0.07333846738843819,0.06255569003474157,17.23708482427128,0.5566065940731811,0.838015349610509,-33.580381990392,40,27,3386,2472.0610432791163,3570.488186856861
30.0,1.5,30.0,10.0,0.9003961500227424,0.8488701701189316,6.069948234438692,0.07333846738843819,0.06255569003474157,17.23708482427128,0.5566065940731811,0.838015349610509,-33.580381990392,36,26,3391,2472.0610432791163,3570.488186856861
10.0,1.5,60.0,10.0,0.8978135503737878,0.8488701701189316,5.765708582738745,0.07319660203236601,0.06255569003474157,17.010302326958264,0.6031589542623476,0.838015349610509,-28.02530949550238,59,38,3356,3000.4580452740247,4321.619056975122
30.0,1.5,60.0,10.0,0.8978135503737878,0.8488701701189316,5.765708582738745,0.07319660203236601,0.06255569003474157,17.010302326958264,0.6031589542623476,0.838015349610509,-28.02530949550238,54,38,3361,3000.4580452740247,4321.619056975122
50.0,1.0,60.0,10.0,0.8978135503737878,0.8488701701189316,5.765708582738745,0.07319660203236601,0.06255569003474157,17.010302326958264,0.6031589542623476,0.838015349610509,-28.02530949550238,61,40,3352,3000.4580452740247,4321.619056975122
10.0,1.0,60.0,10.0,0.8978135503737878,0.8488701701189316,5.765708582738745,0.07319660203236601,0.06255569003474157,17.010302326958264,0.6031589542623476,0.838015349610509,-28.02530949550238,61,41,3351,3000.4580452740247,4321.619056975122
30.0,1.0,60.0,10.0,0.8978135503737878,0.8488701701189316,5.765708582738745,0.07319660203236601,0.06255569003474157,17.010302326958264,0.6031589542623476,0.838015349610509,-28.02530949550238,62,40,3351,3000.4580452740247,4321.619056975122
10.0,2.0,60.0,10.0,0.8823939732442949,0.8488701701189316,3.949226195646198,0.07234279382661742,0.06255569003474157,15.645425358493178,0.603158954262347,0.838015349610509,-28.025309495502448,51,34,3368,2351.391947012564,3605.0265759723884
30.0,1.0,45.0,10.0,0.8803536737708979,0.8488701701189316,3.7088714812013315,0.07291594490308062,0.06255569003474157,16.561650686908376,0.6006767963517274,0.838015349610509,-28.321504298112355,51,36,3366,2559.60565515815,3373.6859398485676
30.0,1.5,45.0,10.0,0.8803536737708979,0.8488701701189316,3.7088714812013315,0.07291594490308062,0.06255569003474157,16.561650686908376,0.6006767963517274,0.838015349610509,-28.321504298112355,47,34,3372,2559.60565515815,3373.6859398485676
50.0,1.0,45.0,10.0,0.8803536737708979,0.8488701701189316,3.7088714812013315,0.07291594490308062,0.06255569003474157,16.561650686908376,0.6006767963517274,0.838015349610509,-28.321504298112355,50,36,3367,2559.60565515815,3373.6859398485676
10.0,1.0,45.0,10.0,0.8803536737708979,0.8488701701189316,3.7088714812013315,0.07291594490308062,0.06255569003474157,16.561650686908376,0.6006767963517274,0.838015349610509,-28.321504298112355,50,37,3366,2559.60565515815,3373.6859398485676
10.0,1.5,45.0,10.0,0.8803536737708979,0.8488701701189316,3.7088714812013315,0.07291594490308062,0.06255569003474157,16.561650686908376,0.6006767963517274,0.838015349610509,-28.321504298112355,49,34,3370,2559.60565515815,3373.6859398485676
30.0,1.0,60.0,15.0,0.880058115678668,0.8488701701189316,3.6740536606872114,0.074508315388916,0.06255569003474157,19.10717529858004,0.661000655484226,0.838015349610509,-21.123084942126123,36,23,3394,5851.33651856753,7523.638250498509
50.0,1.0,60.0,15.0,0.880058115678668,0.8488701701189316,3.6740536606872114,0.074508315388916,0.06255569003474157,19.10717529858004,0.661000655484226,0.838015349610509,-21.123084942126123,35,23,3395,5851.33651856753,7523.638250498509
