lookback_period,body_multiplier,backcandles,test_candles,Strategy Total Return,Buy and Hold Total Return,Strategy Total Return Improvement,Strategy Sharpe Ratio,Buy and Hold Sharpe Ratio,Strategy Sharpe Ratio Improvement,Strategy Max Drawdown,Buy and Hold Max Drawdown,Strategy Max Drawdown Improvement,Buy Signals,Sell Signals,Hold Signals,Average Gap between Portfolio and Buy and Hold Value,Standard Deviation of Gap between Portfolio and Buy and Hold Value
30.0,1.0,30.0,10.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,3,360,6.999083601635748,7.866665167071085
50.0,2.0,30.0,15.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
30.0,2.0,30.0,15.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
30.0,2.0,30.0,10.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,3,360,6.999083601635748,7.866665167071085
10.0,1.0,30.0,10.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,3,360,6.999083601635748,7.866665167071085
30.0,1.5,30.0,15.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
30.0,1.5,30.0,10.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,3,360,6.999083601635748,7.866665167071085
50.0,1.5,30.0,10.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,3,360,6.999083601635748,7.866665167071085
50.0,1.5,30.0,15.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
30.0,1.0,30.0,15.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
50.0,1.0,30.0,15.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
10.0,2.0,30.0,15.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
10.0,2.0,30.0,10.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,3,360,6.999083601635748,7.866665167071085
50.0,2.0,30.0,10.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
50.0,1.0,30.0,10.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,3,360,6.999083601635748,7.866665167071085
10.0,1.5,30.0,15.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
10.0,1.0,30.0,15.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,2,361,6.999083601635748,7.866665167071085
10.0,1.5,30.0,10.0,0.5572805169971806,0.34740580665894294,60.411975365822535,-0.06339517828980867,-0.07248701068230529,-12.542705661217187,0.46506141335599344,0.6698301379138268,-30.570246539754343,2,3,360,6.999083601635748,7.866665167071085
10.0,1.0,30.0,5.0,0.47547750514979237,0.34740580665894294,36.86515770203595,-0.07782239985501045,-0.07248701068230529,7.360476204611347,0.5311731577682116,0.6698301379138268,-20.700319722468706,7,12,346,13.277284009552845,10.60750879330416
30.0,1.0,30.0,5.0,0.47547750514979237,0.34740580665894294,36.86515770203595,-0.07782239985501045,-0.07248701068230529,7.360476204611347,0.5311731577682116,0.6698301379138268,-20.700319722468706,7,12,346,13.277284009552845,10.60750879330416
30.0,1.0,45.0,5.0,0.47547750514979237,0.34740580665894294,36.86515770203595,-0.07782239985501045,-0.07248701068230529,7.360476204611347,0.5311731577682116,0.6698301379138268,-20.700319722468706,7,13,345,13.277284009552845,10.60750879330416
50.0,1.0,30.0,5.0,0.47547750514979237,0.34740580665894294,36.86515770203595,-0.07782239985501045,-0.07248701068230529,7.360476204611347,0.5311731577682116,0.6698301379138268,-20.700319722468706,7,12,346,13.277284009552845,10.60750879330416
50.0,1.0,45.0,5.0,0.47547750514979237,0.34740580665894294,36.86515770203595,-0.07782239985501045,-0.07248701068230529,7.360476204611347,0.5311731577682116,0.6698301379138268,-20.700319722468706,7,13,345,13.277284009552845,10.60750879330416
