lookback_period,body_multiplier,backcandles,test_candles,Strategy Total Return,Buy and Hold Total Return,Strategy Total Return Improvement,Strategy Sharpe Ratio,Buy and Hold Sharpe Ratio,Strategy Sharpe Ratio Improvement,Strategy Max Drawdown,Buy and Hold Max Drawdown,Strategy Max Drawdown Improvement,Buy Signals,Sell Signals,Hold Signals,Average Gap between Portfolio and Buy and Hold Value,Standard Deviation of Gap between Portfolio and Buy and Hold Value
50.0,2.0,60.0,15.0,1.4591926040929617,1.0893946111593054,33.945274664074844,0.09655680607769934,0.06876888681325569,40.40769096626898,0.4117845237737792,0.838015349610509,-50.86193540903904,7,8,1611,124.9274277292646,990.626138454604
50.0,2.0,45.0,15.0,1.4591926040929617,1.0893946111593054,33.945274664074844,0.09655680607769934,0.06876888681325569,40.40769096626898,0.4117845237737792,0.838015349610509,-50.86193540903904,7,7,1612,124.9274277292646,990.626138454604
50.0,1.5,60.0,15.0,1.4591926040929617,1.0893946111593054,33.945274664074844,0.09655680607769934,0.06876888681325569,40.40769096626898,0.4117845237737792,0.838015349610509,-50.86193540903904,7,10,1609,124.9274277292646,990.626138454604
50.0,1.5,45.0,15.0,1.4591926040929617,1.0893946111593054,33.945274664074844,0.09655680607769934,0.06876888681325569,40.40769096626898,0.4117845237737792,0.838015349610509,-50.86193540903904,8,9,1609,124.9274277292646,990.626138454604
10.0,2.0,60.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,8,11,1607,20.97210817670727,936.7612205121146
30.0,1.0,60.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,8,11,1607,20.97210817670727,936.7612205121146
30.0,1.5,45.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,9,10,1607,20.97210817670727,936.7612205121146
30.0,1.5,60.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,8,11,1607,20.97210817670727,936.7612205121146
10.0,1.5,60.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,8,11,1607,20.97210817670727,936.7612205121146
30.0,2.0,45.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,8,8,1610,20.97210817670727,936.7612205121146
30.0,2.0,60.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,7,9,1610,20.97210817670727,936.7612205121146
10.0,1.5,45.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,9,10,1607,20.97210817670727,936.7612205121146
50.0,1.0,45.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,9,10,1607,20.97210817670727,936.7612205121146
30.0,1.0,45.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,9,10,1607,20.97210817670727,936.7612205121146
50.0,1.0,60.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,8,11,1607,20.97210817670727,936.7612205121146
10.0,1.0,60.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,8,11,1607,20.97210817670727,936.7612205121146
10.0,1.0,45.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,9,10,1607,20.97210817670727,936.7612205121146
10.0,2.0,45.0,15.0,1.4244285996196435,1.0893946111593054,30.754144093277986,0.09528272057619294,0.06876888681325569,38.55498466179407,0.41178452377377917,0.838015349610509,-50.86193540903905,9,10,1607,20.97210817670727,936.7612205121146
50.0,1.5,30.0,10.0,1.4024385686400525,1.0893946111593054,28.7355889476646,0.09146243670817462,0.06876888681325569,32.999734249798266,0.4117845237737793,0.838015349610509,-50.86193540903904,7,10,1609,539.3661892668689,1113.1997616636488
50.0,2.0,30.0,10.0,1.4024385686400525,1.0893946111593054,28.7355889476646,0.09146243670817462,0.06876888681325569,32.999734249798266,0.4117845237737793,0.838015349610509,-50.86193540903904,6,9,1611,539.3661892668689,1113.1997616636488
10.0,2.0,30.0,10.0,1.4004817926156723,1.0893946111593054,28.5559684497903,0.0912196607311391,0.06876888681325569,32.64670253984084,0.41178452377377917,0.838015349610509,-50.86193540903905,10,10,1606,533.911490069696,1106.247389321427
30.0,2.0,30.0,10.0,1.3042212860737026,1.0893946111593054,19.719821698565614,0.08787960671940863,0.06876888681325569,27.789776440687152,0.41178452377377917,0.838015349610509,-50.86193540903905,6,9,1611,179.94743112272286,874.1759115204912
50.0,1.5,30.0,15.0,1.2926120137017896,1.0893946111593054,18.65415896689865,0.0891659500249593,0.06876888681325569,29.660307381581667,0.4515394943254458,0.838015349610509,-46.11799240487524,2,4,1620,698.5893026547035,1020.7531081671672
50.0,2.0,30.0,15.0,1.2926120137017896,1.0893946111593054,18.65415896689865,0.0891659500249593,0.06876888681325569,29.660307381581667,0.4515394943254458,0.838015349610509,-46.11799240487524,2,4,1620,698.5893026547035,1020.7531081671672
50.0,1.0,45.0,10.0,1.2460380781979215,1.0893946111593054,14.378946383066848,0.08847365221849374,0.06876888681325569,28.653605312453333,0.4117845237737792,0.838015349610509,-50.86193540903904,15,16,1595,-133.672330515592,826.3158442444945
30.0,1.0,45.0,10.0,1.2460380781979215,1.0893946111593054,14.378946383066848,0.08847365221849374,0.06876888681325569,28.653605312453333,0.4117845237737792,0.838015349610509,-50.86193540903904,15,16,1595,-133.672330515592,826.3158442444945
30.0,1.5,45.0,10.0,1.2460380781979215,1.0893946111593054,14.378946383066848,0.08847365221849374,0.06876888681325569,28.653605312453333,0.4117845237737792,0.838015349610509,-50.86193540903904,14,15,1597,-133.672330515592,826.3158442444945
10.0,1.0,45.0,10.0,1.2460380781979215,1.0893946111593054,14.378946383066848,0.08847365221849374,0.06876888681325569,28.653605312453333,0.4117845237737792,0.838015349610509,-50.86193540903904,15,16,1595,-133.672330515592,826.3158442444945
10.0,1.5,45.0,10.0,1.2460380781979215,1.0893946111593054,14.378946383066848,0.08847365221849374,0.06876888681325569,28.653605312453333,0.4117845237737792,0.838015349610509,-50.86193540903904,15,15,1596,-133.672330515592,826.3158442444945
10.0,2.0,45.0,10.0,1.2327494532093581,1.0893946111593054,13.159128986097912,0.08787789756925493,0.06876888681325569,27.787291086869605,0.4117845237737792,0.838015349610509,-50.86193540903904,15,14,1597,-169.49654200019197,816.9457126334561
10.0,1.0,60.0,5.0,1.1832250870524508,1.0893946111593054,8.613084270106079,0.08237124485361567,0.06876888681325569,19.779814201875432,0.5128189674333452,0.838015349610509,-38.80554005702973,51,35,1540,-47.644149729652185,789.390466804889
50.0,1.0,60.0,5.0,1.180782857866094,1.0893946111593054,8.388902035189579,0.08242630907629676,0.06876888681325569,19.859885619681883,0.512818967433345,0.838015349610509,-38.80554005702976,49,33,1544,-55.44711625438935,786.5844303752029
30.0,1.0,60.0,5.0,1.180782857866094,1.0893946111593054,8.388902035189579,0.08242630907629676,0.06876888681325569,19.859885619681883,0.512818967433345,0.838015349610509,-38.80554005702976,49,35,1542,-55.44711625438935,786.5844303752029
50.0,1.5,45.0,10.0,1.1742822725539757,1.0893946111593054,7.792186644317532,0.08566648505751469,0.06876888681325569,24.57157448272359,0.41178452377377917,0.838015349610509,-50.86193540903905,12,14,1600,-328.0397323930401,796.2261594583064
10.0,2.0,30.0,5.0,1.1628424425389738,1.0893946111593054,6.742077721635434,0.0793369661349227,0.06876888681325569,15.367530014503519,0.6033188973644751,0.838015349610509,-28.006223556062032,34,20,1572,178.07092884736784,905.0140828770599
50.0,2.0,45.0,10.0,1.162318712510804,1.0893946111593054,6.694002394035602,0.08447819945881077,0.06876888681325569,22.843633761608313,0.41178452377377917,0.838015349610509,-50.86193540903905,10,11,1605,-328.7379684011451,795.4551774936805
10.0,1.5,30.0,10.0,1.1538508211062921,1.0893946111593054,5.9166999071524815,0.08407806676781131,0.06876888681325569,22.261782419320287,0.4117845237737792,0.838015349610509,-50.86193540903904,10,11,1605,-248.61754994344417,735.5033913775469
30.0,1.5,30.0,10.0,1.1538508211062921,1.0893946111593054,5.9166999071524815,0.08407806676781131,0.06876888681325569,22.261782419320287,0.4117845237737792,0.838015349610509,-50.86193540903904,9,11,1606,-248.61754994344417,735.5033913775469
50.0,1.0,30.0,10.0,1.1538508211062921,1.0893946111593054,5.9166999071524815,0.08407806676781131,0.06876888681325569,22.261782419320287,0.4117845237737792,0.838015349610509,-50.86193540903904,10,12,1604,-248.61754994344417,735.5033913775469
10.0,1.0,30.0,10.0,1.1538508211062921,1.0893946111593054,5.9166999071524815,0.08407806676781131,0.06876888681325569,22.261782419320287,0.4117845237737792,0.838015349610509,-50.86193540903904,10,12,1604,-248.61754994344417,735.5033913775469
30.0,1.0,30.0,10.0,1.1538508211062921,1.0893946111593054,5.9166999071524815,0.08407806676781131,0.06876888681325569,22.261782419320287,0.4117845237737792,0.838015349610509,-50.86193540903904,10,12,1604,-248.61754994344417,735.5033913775469
50.0,1.0,60.0,10.0,1.1433738755543206,1.0893946111593054,4.95497809903538,0.0818766099940822,0.06876888681325569,19.060542911536416,0.5864620929139109,0.838015349610509,-30.017738554969725,19,18,1589,-217.28967702096003,552.8126923840626
10.0,1.5,60.0,10.0,1.1433738755543206,1.0893946111593054,4.95497809903538,0.0818766099940822,0.06876888681325569,19.060542911536416,0.5864620929139109,0.838015349610509,-30.017738554969725,18,17,1591,-217.28967702096003,552.8126923840626
10.0,1.0,60.0,10.0,1.1433738755543206,1.0893946111593054,4.95497809903538,0.0818766099940822,0.06876888681325569,19.060542911536416,0.5864620929139109,0.838015349610509,-30.017738554969725,19,18,1589,-217.28967702096003,552.8126923840626
30.0,1.5,60.0,10.0,1.1433738755543206,1.0893946111593054,4.95497809903538,0.0818766099940822,0.06876888681325569,19.060542911536416,0.5864620929139109,0.838015349610509,-30.017738554969725,16,17,1593,-217.28967702096003,552.8126923840626
30.0,1.0,60.0,10.0,1.1433738755543206,1.0893946111593054,4.95497809903538,0.0818766099940822,0.06876888681325569,19.060542911536416,0.5864620929139109,0.838015349610509,-30.017738554969725,19,18,1589,-217.28967702096003,552.8126923840626
30.0,2.0,45.0,10.0,1.1322004361362596,1.0893946111593054,3.929322261967263,0.08318244583174901,0.06876888681325569,20.959418839560172,0.4117845237737793,0.838015349610509,-50.86193540903904,11,11,1604,-404.5228109680471,797.0891446358276
10.0,2.0,60.0,10.0,1.1307757917150938,1.0893946111593054,3.7985483067289696,0.08130545574790556,0.06876888681325569,18.230001263061535,0.5864620929139103,0.838015349610509,-30.017738554969803,18,16,1592,-250.8726641683557,560.1691516892648
10.0,1.5,45.0,5.0,1.1235213538388793,1.0893946111593054,3.1326336967333765,0.07990924965158851,0.06876888681325569,16.19971378711548,0.5123312987320774,0.838015349610509,-38.863733346865594,45,31,1550,-229.43056941014234,743.4128378151601
10.0,1.0,45.0,5.0,1.1235213538388793,1.0893946111593054,3.1326336967333765,0.07990924965158851,0.06876888681325569,16.19971378711548,0.5123312987320774,0.838015349610509,-38.863733346865594,47,32,1547,-229.43056941014234,743.4128378151601
10.0,1.5,60.0,5.0,1.1206535737283727,1.0893946111593054,2.869388396900768,0.07978230247068248,0.06876888681325569,16.015114054898266,0.5128189674333453,0.838015349610509,-38.80554005702972,47,34,1545,-229.84265911369738,743.2027309797778
30.0,1.0,45.0,5.0,1.1038987500632733,1.0893946111593054,1.3313944052406343,0.07920171911498305,0.06876888681325569,15.170861104758156,0.5123312987320778,0.838015349610509,-38.86373334686554,45,32,1549,-283.05554540947946,739.1372278229238
30.0,1.5,45.0,5.0,1.1038987500632733,1.0893946111593054,1.3313944052406343,0.07920171911498305,0.06876888681325569,15.170861104758156,0.5123312987320778,0.838015349610509,-38.86373334686554,40,27,1559,-283.05554540947946,739.1372278229238
30.0,1.5,60.0,5.0,1.1010618270787362,1.0893946111593054,1.07098160757514,0.0790743852649224,0.06876888681325569,14.985699099145892,0.5128189674333458,0.838015349610509,-38.80554005702967,42,30,1554,-283.45034530546025,738.9676605713621
50.0,2.0,30.0,5.0,1.091685506940367,1.0893946111593054,0.21029072088246914,0.07741725948790698,0.06876888681325569,12.57599631958018,0.5085435111475252,0.838015349610509,-39.315728359404766,22,15,1589,-460.0096341272228,793.7086645711883
10.0,1.0,30.0,5.0,1.0759838355772358,1.0893946111593054,-1.231030101002446,0.07755254399262644,0.06876888681325569,12.772719737667243,0.5573968851286925,0.838015349610509,-33.4860769092406,40,26,1560,-232.12106587906274,742.3421237045629
10.0,1.5,30.0,5.0,1.0759838355772358,1.0893946111593054,-1.231030101002446,0.07755254399262644,0.06876888681325569,12.772719737667243,0.5573968851286925,0.838015349610509,-33.4860769092406,38,25,1563,-232.12106587906274,742.3421237045629
50.0,2.0,60.0,10.0,1.075368109033077,1.0893946111593054,-1.2875501661699822,0.07911496391373082,0.06876888681325569,15.044706378002411,0.5864620929139107,0.838015349610509,-30.017738554969753,12,12,1602,-400.0874756766493,607.6154446740496
50.0,1.5,60.0,10.0,1.075368109033077,1.0893946111593054,-1.2875501661699822,0.07911496391373082,0.06876888681325569,15.044706378002411,0.5864620929139107,0.838015349610509,-30.017738554969753,14,16,1596,-400.0874756766493,607.6154446740496
10.0,2.0,45.0,5.0,1.0593864321477051,1.0893946111593054,-2.7545738435098666,0.07683112751616618,0.06876888681325569,11.723674871753833,0.5629290629912496,0.838015349610509,-32.82592457848338,42,25,1559,-285.0992940779761,730.6377215159971
10.0,2.0,60.0,5.0,1.0566200513190753,1.0893946111593054,-3.008511287324269,0.07670494163500294,0.06876888681325569,11.540182180493753,0.5633661339282583,0.838015349610509,-32.77376909741589,44,27,1555,-285.45688467223727,730.6027185714339
30.0,2.0,60.0,10.0,1.0466589844983551,1.0893946111593054,-3.922878470591301,0.07784383331732621,0.06876888681325569,13.196296936889288,0.5864620929139109,0.838015349610509,-30.017738554969725,13,13,1600,-471.40893386847716,640.4092123775004
50.0,1.5,30.0,5.0,1.0157234433009106,1.0893946111593054,-6.762578693132679,0.07326967402522687,0.06876888681325569,6.5448016109279585,0.6033188973644747,0.838015349610509,-28.00622355606207,30,20,1576,-282.45274092232165,733.391538324846
30.0,2.0,30.0,5.0,0.993776287709869,1.0893946111593054,-8.777198130958423,0.07220785645351413,0.06876888681325569,5.000763862292967,0.6029218191836584,0.838015349610509,-28.053606719270345,25,16,1585,-434.14852009950766,743.7219423632857
50.0,2.0,60.0,5.0,0.9289507513543969,1.0893946111593054,-14.72780002410406,0.0720302523999666,0.06876888681325569,4.74250164259205,0.5085435111475258,0.838015349610509,-39.31572835940468,27,18,1581,-799.8831018488389,915.798715755642
