lookback_period,body_multiplier,backcandles,test_candles,Strategy Total Return,Buy and Hold Total Return,Strategy Total Return Improvement,Strategy Sharpe Ratio,Buy and Hold Sharpe Ratio,Strategy Sharpe Ratio Improvement,Strategy Max Drawdown,Buy and Hold Max Drawdown,Strategy Max Drawdown Improvement,Buy Signals,Sell Signals,Hold Signals,Average Gap between Portfolio and Buy and Hold Value,Standard Deviation of Gap between Portfolio and Buy and Hold Value
50.0,1.5,30.0,10.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,2,0,363,0.0,0.0
10.0,1.5,30.0,15.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
30.0,1.5,30.0,15.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
50.0,1.0,30.0,15.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
30.0,1.0,30.0,15.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
30.0,2.0,30.0,10.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
50.0,1.5,30.0,15.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
10.0,2.0,30.0,15.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
10.0,2.0,30.0,10.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,3,0,362,0.0,0.0
50.0,2.0,30.0,10.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
30.0,2.0,30.0,15.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
10.0,1.0,30.0,15.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
50.0,2.0,30.0,15.0,14.073177300958935,14.073177300958935,0.0,0.16935254173064007,0.16935254173064007,0.0,0.3625232579076886,0.36252325790768863,-1.5312438587152096e-14,1,0,364,0.0,0.0
10.0,2.0,30.0,5.0,10.916589766735518,14.073177300958935,-22.429814296508084,0.15710346538104236,0.16935254173064007,-7.232886040222654,0.36252325790768863,0.36252325790768863,0.0,8,1,356,-84.44122123414962,95.91928644020372
50.0,1.0,60.0,10.0,10.378717787604574,14.073177300958935,-26.251779781830958,0.1594862291344354,0.16935254173064007,-5.825901693224853,0.37842343097585834,0.36252325790768863,4.385973236569131,6,2,357,-83.36062873112803,120.64749974109219
30.0,1.5,60.0,10.0,10.378717787604574,14.073177300958935,-26.251779781830958,0.1594862291344354,0.16935254173064007,-5.825901693224853,0.37842343097585834,0.36252325790768863,4.385973236569131,4,2,359,-83.36062873112803,120.64749974109219
10.0,1.5,60.0,10.0,10.378717787604574,14.073177300958935,-26.251779781830958,0.1594862291344354,0.16935254173064007,-5.825901693224853,0.37842343097585834,0.36252325790768863,4.385973236569131,5,2,358,-83.36062873112803,120.64749974109219
30.0,1.0,60.0,10.0,10.378717787604574,14.073177300958935,-26.251779781830958,0.1594862291344354,0.16935254173064007,-5.825901693224853,0.37842343097585834,0.36252325790768863,4.385973236569131,6,2,357,-83.36062873112803,120.64749974109219
10.0,1.0,60.0,10.0,10.378717787604574,14.073177300958935,-26.251779781830958,0.1594862291344354,0.16935254173064007,-5.825901693224853,0.37842343097585834,0.36252325790768863,4.385973236569131,6,2,357,-83.36062873112803,120.64749974109219
30.0,2.0,60.0,10.0,10.099958315597245,14.073177300958935,-28.232565400074638,0.15780631904023257,0.16935254173064007,-6.817862060064083,0.3950837603471374,0.36252325790768863,8.981631310325424,3,1,361,-89.68826342442799,129.7332600061281
50.0,1.5,60.0,10.0,10.099958315597245,14.073177300958935,-28.232565400074638,0.15780631904023257,0.16935254173064007,-6.817862060064083,0.3950837603471374,0.36252325790768863,8.981631310325424,4,1,360,-89.68826342442799,129.7332600061281
50.0,2.0,60.0,10.0,10.099958315597245,14.073177300958935,-28.232565400074638,0.15780631904023257,0.16935254173064007,-6.817862060064083,0.3950837603471374,0.36252325790768863,8.981631310325424,3,1,361,-89.68826342442799,129.7332600061281
10.0,2.0,60.0,10.0,10.099958315597245,14.073177300958935,-28.232565400074638,0.15780631904023257,0.16935254173064007,-6.817862060064083,0.3950837603471374,0.36252325790768863,8.981631310325424,5,1,359,-89.68826342442799,129.7332600061281
30.0,1.0,60.0,5.0,9.206897948708049,14.073177300958935,-34.57839866708211,0.15421846202102696,0.16935254173064007,-8.936434939184018,0.3784234309758583,0.36252325790768863,4.385973236569115,12,4,349,-116.72629610575892,154.46590068396225
10.0,1.0,60.0,5.0,9.206897948708049,14.073177300958935,-34.57839866708211,0.15421846202102696,0.16935254173064007,-8.936434939184018,0.3784234309758583,0.36252325790768863,4.385973236569115,12,4,349,-116.72629610575892,154.46590068396225
50.0,1.0,60.0,5.0,9.206897948708049,14.073177300958935,-34.57839866708211,0.15421846202102696,0.16935254173064007,-8.936434939184018,0.3784234309758583,0.36252325790768863,4.385973236569115,12,4,349,-116.72629610575892,154.46590068396225
10.0,1.5,30.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,1,361,-122.82758887390895,180.21478979762318
50.0,1.0,30.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,1,361,-122.82758887390895,180.21478979762318
50.0,1.0,45.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,2,360,-122.82758887390895,180.21478979762318
10.0,1.0,30.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,1,361,-122.82758887390895,180.21478979762318
30.0,1.5,30.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,1,361,-122.82758887390895,180.21478979762318
30.0,1.0,30.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,1,361,-122.82758887390895,180.21478979762318
30.0,1.0,45.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,2,360,-122.82758887390895,180.21478979762318
10.0,1.0,45.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,2,360,-122.82758887390895,180.21478979762318
10.0,1.5,45.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,2,360,-122.82758887390895,180.21478979762318
30.0,1.5,45.0,10.0,8.564647217547744,14.073177300958935,-39.142049912466064,0.15066693025016054,0.16935254173064007,-11.033558333124708,0.3465657269385614,0.36252325790768863,-4.401795090672659,3,2,360,-122.82758887390895,180.21478979762318
50.0,1.0,45.0,15.0,8.334629815462607,14.073177300958935,-40.77648822846358,0.14895205804235742,0.16935254173064007,-12.046163275618376,0.36316073464978094,0.36252325790768863,0.1758443708609246,2,1,362,-128.0973771360056,187.6954171895441
50.0,1.0,60.0,15.0,8.334629815462607,14.073177300958935,-40.77648822846358,0.14895205804235742,0.16935254173064007,-12.046163275618376,0.36316073464978094,0.36252325790768863,0.1758443708609246,2,1,362,-128.0973771360056,187.6954171895441
50.0,2.0,45.0,15.0,8.334629815462607,14.073177300958935,-40.77648822846358,0.14895205804235742,0.16935254173064007,-12.046163275618376,0.36316073464978094,0.36252325790768863,0.1758443708609246,2,1,362,-128.0973771360056,187.6954171895441
50.0,1.5,45.0,10.0,8.334629815462607,14.073177300958935,-40.77648822846358,0.14895205804235742,0.16935254173064007,-12.046163275618376,0.36316073464978094,0.36252325790768863,0.1758443708609246,3,1,361,-128.0973771360056,187.6954171895441
